id,model,prefix,baseline_label,prefix_label,outcome,curvature_score,oppositeness_score,density,centrality
factual_041,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.6590282271990809,0.4413968529615208,1.4390743196603273,0.7699239301662081
factual_042,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.8096019744024965,0.4545800688847466,1.6252229539662026,0.7989216578285829
factual_043,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.1106474559626835,0.4682907741308082,1.546374825705338,0.797005081645074
factual_044,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.2496274882844138,0.4826722402390526,1.4448395314471096,0.7926729701723823
factual_045,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.3910302967543626,0.4762882153821701,1.451296329281991,0.7940873301226171
factual_046,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.3909013784101188,0.4831296148411537,1.3766308979634674,0.7957830463075242
factual_047,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.4080816131732503,0.3346997209064156,2.496140320144274,0.7613314728939098
factual_048,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.6211373159127278,0.442478820203474,1.64858837863659,0.789738065303002
factual_049,llama-4-maverick-17b,entity_aware,1,0,other,0.7052676924968719,0.5047896404943268,1.6764719459937247,0.6353803272121445
factual_050,llama-4-maverick-17b,entity_aware,1,1,other,0.8177822094666237,0.4325966950899802,1.605637013732773,0.6860979834111427
factual_051,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.4856820367671054,0.4445014726564936,1.5978639282844784,0.6700823419876167
factual_052,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.2588180790601095,0.4907653095180171,1.5672965779117558,0.7538454712736763
factual_053,llama-4-maverick-17b,entity_aware,0,1,already_correct,0.3459381505484974,0.4008120746180286,1.3829706679702791,0.8203197763151169
factual_054,llama-4-maverick-17b,entity_aware,0,0,already_correct,2.220446049250313e-16,0.3674563684053866,1.3647406575165009,0.7838035822067071
factual_055,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.5494506790999643,0.4252726172935853,1.478079942331184,0.7747870351215546
factual_056,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.2539817160958447,0.4450391397394795,1.4632676163200211,0.7667842126110449
factual_057,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.3978971698173434,1.453501272284534,0.7812083645803997
factual_058,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.2095405375742327,0.5111534489258107,1.5430189490603494,0.8232970349963812
factual_059,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.3699076605808898,0.2896543084979006,1.4772908783384575,0.7960505597584258
factual_060,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.7099132644629002,0.5105063433676238,1.415749810693637,0.8558493626016794
factual_061,llama-4-maverick-17b,entity_aware,0,0,already_correct,2.220446049250313e-16,0.4819275257171794,1.501545009538279,0.7979848304214872
factual_062,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.3387145971543948,0.4738592572936945,1.4166794254788595,0.8233539805586463
factual_063,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.6365540150039888,0.4269955459015017,1.5280710244608426,0.7143697392221002
factual_064,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.5922619222704957,0.3018866463373968,1.4603186455188824,0.8220882818069783
factual_065,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.1128744609388492,0.3407672513109081,2.070468063091321,0.7374627770235378
factual_066,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.1900235496338574,0.503458426875032,1.4324307182167868,0.8095817527009933
factual_067,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.4748283421565603,0.4142539887401134,1.4732365393388285,0.7979292272466194
factual_068,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0639272631090749,0.3510497420817116,2.3556922148236583,0.7631016457391149
factual_069,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.5181413802399217,0.4553498762964384,1.606172484932409,0.7888276761457962
factual_070,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.1117010549366074,0.3703280439605724,1.8385235083809184,0.7902572804385989
factual_071,llama-4-maverick-17b,entity_aware,0,1,already_correct,0.3523509046120336,0.5017514427116267,1.506904467763912,0.8128678303414758
factual_072,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.1926927217111285,0.3575782828311282,2.052706263150836,0.7867627154094793
factual_073,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.3366527554593764,0.3560932709599926,1.8814618137714167,0.8112673307261143
factual_074,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.6304310634975547,0.3884602880899718,1.486769258226069,0.7831299629453908
factual_075,llama-4-maverick-17b,entity_aware,0,0,already_correct,1.1102230246251563e-16,0.5018524787912563,1.520063619021078,0.7990751099204498
factual_076,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.5900770287315599,0.3669007903011599,1.419601129895851,0.755357546080865
factual_077,llama-4-maverick-17b,entity_aware,0,0,already_correct,3.3306690738754696e-16,0.4003005515850812,1.3862081007025076,0.8152530270212486
factual_078,llama-4-maverick-17b,entity_aware,0,0,already_correct,1.1102230246251563e-16,0.5051220359781636,1.4570154481027626,0.808027167838611
factual_079,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.3487148893477196,2.27657210305503,0.7800840971199191
factual_080,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.5175730124359599,0.2895453626919549,1.477225335209429,0.8115261311321036
factual_081,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.1012554620345593,0.4328614718772041,1.3507097741310654,0.8362269260064743
factual_082,llama-4-maverick-17b,entity_aware,0,0,already_correct,-2.220446049250313e-16,0.3373139951597824,2.0354023865462363,0.7548743531801294
factual_083,llama-4-maverick-17b,entity_aware,0,0,already_correct,1.1102230246251563e-16,0.4679765550289769,1.4512844040683364,0.7974902815995142
factual_084,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0873858389472691,0.356731544150184,1.884260342664908,0.8235908886889827
factual_085,llama-4-maverick-17b,entity_aware,0,0,already_correct,-2.220446049250313e-16,0.4924453090325872,1.6060426147927964,0.758906445296362
factual_086,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.806081801684519,0.3458666117576172,2.0156784313857306,0.8087802765551547
factual_087,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.5558699241037635,0.418235810908836,1.428998031152279,0.838896372111011
factual_088,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.2333428271170836,0.3934658100064162,1.465304295968953,0.7830320061798703
factual_089,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.668761632601216,0.5136980177126386,1.4991079933172302,0.8010776930231761
factual_090,llama-4-maverick-17b,entity_aware,0,0,already_correct,-2.220446049250313e-16,0.4635935923083798,1.4173488710208413,0.8137413115784311
factual_091,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.3814291512015367,0.475664023604871,1.3936260572592174,0.8450265988684978
factual_092,llama-4-maverick-17b,entity_aware,0,0,already_correct,1.1102230246251563e-16,0.4833001715292726,1.409955852156895,0.7710239748280108
factual_093,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0058858111161878,0.3460475600916803,2.3507409980528458,0.771903298359765
factual_094,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.3419792874368186,2.076048546434794,0.7869229786519517
factual_095,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.454446304442836,1.6077006245745566,0.7891477636161054
factual_096,llama-4-maverick-17b,entity_aware,0,0,already_correct,-2.220446049250313e-16,0.3430834906900136,2.0974092363572936,0.7780574232390709
factual_097,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.1933373330263507,0.3472492097743691,2.1468875447425866,0.8008670767765944
factual_098,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.1946058820058216,0.3592082545940397,2.187610416506546,0.7161179857994848
impossible_001,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.4284789178593438,1.3647315671430038,0.8173245508833905
impossible_002,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.1925003012804915,0.4396589807744273,1.4400179462563576,0.7689164062010384
impossible_003,llama-4-maverick-17b,entity_aware,1,0,other,0.3041079336142306,0.4745776345517306,1.5647300163614537,0.6969380899420593
impossible_004,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.3074015199966582,0.4454880922352143,1.458411279508117,0.7008940148293222
impossible_005,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.5348686529869204,0.4778804885323092,1.5571238857869047,0.5928068096228768
impossible_006,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.3150933902050303,1.44914888839206,0.7424336900914429
impossible_007,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0760181053446082,0.4283067881602623,1.5733228037355471,0.6215082050686007
impossible_008,llama-4-maverick-17b,entity_aware,0,0,already_correct,2.220446049250313e-16,0.4589631985402678,1.4780617824844742,0.6774152573684572
impossible_009,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.1249390917114745,0.3118504227910957,1.43227288011093,0.7238138878895117
impossible_010,llama-4-maverick-17b,entity_aware,0,0,already_correct,1.1102230246251563e-16,0.3666893394761781,1.3883202835937618,0.7648042512578479
impossible_011,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.6570046720548636,0.4878757339388605,1.606294091488777,0.6475217814214653
impossible_012,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.3881410451718331,0.4235035315207365,1.5279960497361569,0.6620432260206898
impossible_013,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.367171031876069,0.4485257442853096,1.4305640589961452,0.7090608744629913
impossible_014,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.304387963775812,0.4766921393628873,1.5886968038209053,0.6036803376122305
impossible_015,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.1445833902033999,0.4535491798602405,1.3948250469146637,0.7345084218910429
impossible_016,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.3695204607283343,0.4770769095741097,1.468249801349997,0.7287548863456212
impossible_017,llama-4-maverick-17b,entity_aware,2,0,fixed,1.1102230246251563e-16,0.385438073138071,1.3476026514497093,0.709421966154461
impossible_018,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.4512168499635118,1.469118684012558,0.7333250355902713
impossible_019,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.6948227806005108,0.3969968770339099,1.4634214021984335,0.6949529191130599
impossible_020,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.4752509211435867,1.303120271345749,0.8113480057164546
impossible_021,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.6847774947219638,0.4431305143455964,1.4181748812695176,0.672847509017385
impossible_022,llama-4-maverick-17b,entity_aware,0,0,already_correct,-2.220446049250313e-16,0.3520010654438289,1.4639729737187956,0.7241808216844288
impossible_023,llama-4-maverick-17b,entity_aware,0,0,already_correct,3.3306690738754696e-16,0.455889330351273,1.4344927170928583,0.7930420973301907
impossible_024,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.8644938403979362,0.4082023102283143,1.4271735443184168,0.7753947228954897
impossible_025,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.7333388588522243,0.3785684530811432,1.4244542885042928,0.7235396087514101
impossible_026,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.8640442510880024,0.3975716398225351,1.4109313497671825,0.7797697609927278
impossible_027,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.7105278016919148,0.4247105743564808,1.4385519582650963,0.6971456827575261
impossible_028,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.4309963868988636,0.4196514921035555,1.5398167790911867,0.6362163799506999
impossible_029,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.1257851711933711,0.4600169891009289,1.458718882930412,0.7963664184013529
impossible_030,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.8020508056844807,0.4030046415686885,1.4198247172073906,0.7242645544496362
nonexistent_001,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0454428209205745,0.4570250522860282,1.615715817569476,0.6594531936841832
nonexistent_002,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.4677381953787014,0.4807812336471663,1.9384404475051296,0.6586584120072059
nonexistent_003,llama-4-maverick-17b,entity_aware,2,0,fixed,1.1102230246251563e-16,0.4276243627057265,1.5094994460630982,0.6937800151786704
nonexistent_004,llama-4-maverick-17b,entity_aware,0,0,already_correct,-2.220446049250313e-16,0.4564137144815087,1.851797884385934,0.5726994262069951
nonexistent_005,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.465822997116629,1.8623172596233903,0.6509377288126535
nonexistent_006,llama-4-maverick-17b,entity_aware,2,0,fixed,0.0,0.5029321806753635,1.5509796102552418,0.6790876172544247
nonexistent_007,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.5911705809667317,0.4384180276510528,2.1493553401106253,0.6484046155692724
nonexistent_008,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0957750557052731,0.384685691724981,2.399391497385759,0.5396505391719605
nonexistent_009,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.4385653332026844,0.4761348024669491,1.963117468304936,0.6151337027863505
nonexistent_010,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.5158505587176638,0.4476063807965523,1.8334121656816305,0.6639503111744578
nonexistent_011,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.4183605627704306,1.8233726758969768,0.6008289869583918
nonexistent_012,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.3282147135021206,1.6967845457280517,0.7164932747542667
nonexistent_013,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.6334931482875634,3.234875388204,0.5542865449529822
nonexistent_014,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.4130129249322228,1.8320968749483288,0.5693820791961997
nonexistent_015,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.374969051477136,1.4898031777136556,0.6910299677931582
nonexistent_016,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.2805045218348615,0.5910803578233195,2.732910152966596,0.6001690613713271
nonexistent_017,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.5302974421282072,0.4651336536553984,1.7342393214203522,0.6404096140823191
nonexistent_018,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.3342446558250019,0.489726295593314,1.848305485089209,0.6699256292861111
nonexistent_019,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.5808501293560877,2.844296976941338,0.5523783938073688
nonexistent_020,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.5115517775867039,0.4732462382721614,1.993442159482999,0.6708993438546399
nonexistent_021,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.5574498399007891,0.4421586669851266,1.7331138624020443,0.629479369950903
nonexistent_022,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.6337578213026309,0.5115894791801593,2.003651681231058,0.560773997383176
nonexistent_023,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.3568558343007325,0.3539184574866522,2.4073431465037234,0.6145784425889566
nonexistent_024,llama-4-maverick-17b,entity_aware,0,0,already_correct,1.1102230246251563e-16,0.5091116721181774,2.015018677082794,0.6064807709590798
nonexistent_025,llama-4-maverick-17b,entity_aware,0,0,already_correct,1.1102230246251563e-16,0.4263605809857247,1.385281679632341,0.7504628298669417
nonexistent_026,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0975577827163954,0.500677276446372,1.877240963729926,0.6862876200297774
nonexistent_027,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.6873397586664541,0.5831425659305403,2.194423208872275,0.439598850196002
nonexistent_028,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.5810363014954536,0.4748582757943949,1.5307392572882974,0.7431710443416528
nonexistent_029,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.3689495032061506,2.4195365373037796,0.5486947156478663
nonexistent_030,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.6736730288677727,0.5520334085147902,1.8682348773229904,0.698702271143901
